id,food_id,orig_food_id,orig_food_common_name,source_id,orig_source_id,orig_source_name,source_type,orig_content,orig_unit,subklass,converted_value,final_unit
1750215,506,0434,"Beef, shoulder, dorsal part, raw",14708,,L-Phenylalanine,Compound,740.0,mg/100 g,,740.0,mg/100g
1750216,506,0434,"Beef, shoulder, dorsal part, raw",446,,L-Tyrosine,Compound,610.0,mg/100 g,,610.0,mg/100g
1750217,506,0434,"Beef, shoulder, dorsal part, raw",12002,,L-Threonine,Compound,800.0,mg/100 g,Fatty acids and conjugates,800.0,mg/100g
1750218,506,0434,"Beef, shoulder, dorsal part, raw",2251,,(±)-Tryptophan,Compound,220.0,mg/100 g,Indolyl carboxylic acids and derivatives,220.0,mg/100g
1750219,506,0434,"Beef, shoulder, dorsal part, raw",465,,L-Valine,Compound,980.0,mg/100 g,,980.0,mg/100g
1750220,506,0434,"Beef, shoulder, dorsal part, raw",2257,,Arginine,Compound,1100.0,mg/100 g,"Amino acids, peptides, and analogues",1100.0,mg/100g
1750221,506,0434,"Beef, shoulder, dorsal part, raw",11859,,L-Histidine,Compound,650.0,mg/100 g,"Amino acids, peptides, and analogues",650.0,mg/100g
1750222,506,0434,"Beef, shoulder, dorsal part, raw",556,,L-Alanine,Compound,1100.0,mg/100 g,"Amino acids, peptides, and analogues",1100.0,mg/100g
1750223,506,0434,"Beef, shoulder, dorsal part, raw",24096,,D-Aspartic acid,Compound,1700.0,mg/100 g,,1700.0,mg/100g
1750224,506,0434,"Beef, shoulder, dorsal part, raw",16357,,(E)-2-Phenyl-2-butenal,Compound,2700.0,mg/100 g,Phenylacetaldehydes,2700.0,mg/100g
1750225,506,0434,"Beef, shoulder, dorsal part, raw",484,,Glycine,Compound,1000.0,mg/100 g,"Amino acids, peptides, and analogues",1000.0,mg/100g
1750226,506,0434,"Beef, shoulder, dorsal part, raw",570,,L-Proline,Compound,860.0,mg/100 g,"Amino acids, peptides, and analogues",860.0,mg/100g
1750227,506,0434,"Beef, shoulder, dorsal part, raw",12742,,L-Serine,Compound,770.0,mg/100 g,"Amino acids, peptides, and analogues",770.0,mg/100g
1750228,506,0434,"Beef, shoulder, dorsal part, raw",2935,,Nervonic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750229,506,0434,"Beef, shoulder, dorsal part, raw",21939,,25-Hydroxycholecalciferol,Compound,0.0,mg/100 g,Triterpenoids,0.0,mg/100g
1750232,506,0438,"Beef, brisket, posterior part, raw",38,,Energy,Nutrient,1318.0,mg/100 g,,1318.0,mg/100g
1750233,506,0438,"Beef, brisket, posterior part, raw",2,,Proteins,Nutrient,17000.0,mg/100 g,,17000.0,mg/100g
1750234,506,0438,"Beef, brisket, posterior part, raw",13401,,Nitrogen,Compound,2700.0,mg/100 g,,2700.0,mg/100g
1750235,506,0438,"Beef, brisket, posterior part, raw",1,,Fat,Nutrient,27800.0,mg/100 g,,27800.0,mg/100g
1750236,506,0438,"Beef, brisket, posterior part, raw",4,,Fatty acids,Nutrient,11700.0,mg/100 g,,11700.0,mg/100g
1750237,506,0438,"Beef, brisket, posterior part, raw",4,,Fatty acids,Nutrient,13300.0,mg/100 g,,13300.0,mg/100g
1750238,506,0438,"Beef, brisket, posterior part, raw",4,,Fatty acids,Nutrient,1100.0,mg/100 g,,1100.0,mg/100g
1750239,506,0438,"Beef, brisket, posterior part, raw",3,,Carbohydrate,Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750240,506,0438,"Beef, brisket, posterior part, raw",3,,Carbohydrate,Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750241,506,0438,"Beef, brisket, posterior part, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750242,506,0438,"Beef, brisket, posterior part, raw",5,,Fiber (dietary),Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750243,506,0438,"Beef, brisket, posterior part, raw",4858,,,Compound,0.0,mg/100 g,,0.0,mg/100g
1750244,506,0438,"Beef, brisket, posterior part, raw",39,,Ash,Nutrient,1000.0,mg/100 g,,1000.0,mg/100g
1750245,506,0438,"Beef, brisket, posterior part, raw",13393,,,Compound,54200.0,mg/100 g,,54200.0,mg/100g
1750246,506,0438,"Beef, brisket, posterior part, raw",13831,,Retinol,Compound,0.034,mg/100 g,Retinoids,0.034,mg/100g
1750247,506,0438,"Beef, brisket, posterior part, raw",13831,,Retinol,Compound,0.034,mg/100 g,Retinoids,0.034,mg/100g
1750248,506,0438,"Beef, brisket, posterior part, raw",14616,,beta-Carotene,Compound,0.0,mg/100 g,,0.0,mg/100g
1750249,506,0438,"Beef, brisket, posterior part, raw",21950,,"24,25-Dihydroxyvitamin D3",Compound,0.0009,mg/100 g,,0.0009,mg/100g
1750250,506,0438,"Beef, brisket, posterior part, raw",12735,,Vitamin D3,Compound,0.0,mg/100 g,,0.0,mg/100g
1750251,506,0438,"Beef, brisket, posterior part, raw",12814,,Ergocalciferol,Compound,0.0,mg/100 g,Triterpenoids,0.0,mg/100g
1750252,506,0438,"Beef, brisket, posterior part, raw",565,,alpha-Tocopherol,Compound,0.841,mg/100 g,Quinone and hydroquinone lipids,0.841,mg/100g
1750253,506,0438,"Beef, brisket, posterior part, raw",565,,alpha-Tocopherol,Compound,0.841,mg/100 g,Quinone and hydroquinone lipids,0.841,mg/100g
1750254,506,0438,"Beef, brisket, posterior part, raw",12360,,Phytomenadione,Compound,0.0,mg/100 g,Quinone and hydroquinone lipids,0.0,mg/100g
1750255,506,0438,"Beef, brisket, posterior part, raw",8425,,Thiamine,Compound,0.031,mg/100 g,,0.031,mg/100g
1750256,506,0438,"Beef, brisket, posterior part, raw",12163,,Riboflavine,Compound,0.15,mg/100 g,Alloxazines and isoalloxazines,0.15,mg/100g
1750257,506,0438,"Beef, brisket, posterior part, raw",1014,,Nicotinic acid,Compound,8.17,mg/100 g,Pyridinecarboxylic acids and derivatives,8.17,mg/100g
1750258,506,0438,"Beef, brisket, posterior part, raw",1014,,Nicotinic acid,Compound,5.0,mg/100 g,Pyridinecarboxylic acids and derivatives,5.0,mg/100g
1750259,506,0438,"Beef, brisket, posterior part, raw",2251,,(±)-Tryptophan,Compound,3.17,mg/100 g,Indolyl carboxylic acids and derivatives,3.17,mg/100g
1750260,506,0438,"Beef, brisket, posterior part, raw",574,,Pyridoxine,Compound,0.38,mg/100 g,Pyridoxines,0.38,mg/100g
1750261,506,0438,"Beef, brisket, posterior part, raw",11820,,(R)-Pantothenic acid,Compound,0.51,mg/100 g,,0.51,mg/100g
1750262,506,0438,"Beef, brisket, posterior part, raw",14513,,Biotin,Compound,0.0,mg/100 g,,0.0,mg/100g
1750263,506,0438,"Beef, brisket, posterior part, raw",14507,,Folic acid,Compound,0.004,mg/100 g,,0.004,mg/100g
1750264,506,0438,"Beef, brisket, posterior part, raw",23049,,Cobalamin,Compound,0.0014,mg/100 g,,0.0014,mg/100g
1750265,506,0438,"Beef, brisket, posterior part, raw",1224,,L-Ascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750266,506,0438,"Beef, brisket, posterior part, raw",1224,,L-Ascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750267,506,0438,"Beef, brisket, posterior part, raw",21468,,L-Dehydroascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750268,506,0438,"Beef, brisket, posterior part, raw",3524,,Sodium,Compound,65.0,mg/100 g,,65.0,mg/100g
1750269,506,0438,"Beef, brisket, posterior part, raw",3522,,Potassium,Compound,260.0,mg/100 g,,260.0,mg/100g
1750270,506,0438,"Beef, brisket, posterior part, raw",3514,,Calcium,Compound,4.8,mg/100 g,,4.8,mg/100g
1750271,506,0438,"Beef, brisket, posterior part, raw",3519,,Magnesium,Compound,17.0,mg/100 g,,17.0,mg/100g
1750272,506,0438,"Beef, brisket, posterior part, raw",2520,,(R)-Oxypeucedanin,Compound,133.0,mg/100 g,,133.0,mg/100g
1750273,506,0438,"Beef, brisket, posterior part, raw",16258,,Iron,Compound,1.6,mg/100 g,,1.6,mg/100g
1750274,506,0438,"Beef, brisket, posterior part, raw",3583,,Copper,Compound,0.06,mg/100 g,,0.06,mg/100g
1750275,506,0438,"Beef, brisket, posterior part, raw",3730,,Zinc,Compound,3.9,mg/100 g,,3.9,mg/100g
1750276,506,0438,"Beef, brisket, posterior part, raw",3636,,Iodine,Compound,0.0012,mg/100 g,,0.0012,mg/100g
1750277,506,0438,"Beef, brisket, posterior part, raw",3637,,Manganese,Compound,0.011,mg/100 g,,0.011,mg/100g
1750278,506,0438,"Beef, brisket, posterior part, raw",3517,,Chromium,Compound,0.004,mg/100 g,,0.004,mg/100g
1750279,506,0438,"Beef, brisket, posterior part, raw",13403,,Selenium,Compound,0.0077,mg/100 g,,0.0077,mg/100g
1750280,506,0438,"Beef, brisket, posterior part, raw",13447,,Nickel,Compound,0.0007,mg/100 g,,0.0007,mg/100g
1750281,506,0438,"Beef, brisket, posterior part, raw",12531,,D-Fructose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750282,506,0438,"Beef, brisket, posterior part, raw",12533,,D-Glucose,Compound,0.0,mg/100 g,Monosaccharides,0.0,mg/100g
1750283,506,0438,"Beef, brisket, posterior part, raw",21947,,beta-Lactose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750284,506,0438,"Beef, brisket, posterior part, raw",16140,,Maltodextrin,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750285,506,0438,"Beef, brisket, posterior part, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750286,506,0438,"Beef, brisket, posterior part, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750287,506,0438,"Beef, brisket, posterior part, raw",10326,,"Starch, pregelatinized",Compound,0.0,mg/100 g,,0.0,mg/100g
1750288,506,0438,"Beef, brisket, posterior part, raw",5,,Fiber (dietary),Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750289,506,0438,"Beef, brisket, posterior part, raw",12065,,Butanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750290,506,0438,"Beef, brisket, posterior part, raw",13900,,Hexanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750291,506,0438,"Beef, brisket, posterior part, raw",3337,,Octanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750292,506,0438,"Beef, brisket, posterior part, raw",3307,,Nonanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750293,506,0438,"Beef, brisket, posterior part, raw",3011,,Dodecanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750294,506,0438,"Beef, brisket, posterior part, raw",2890,,Tetradecanoic acid,Compound,836.0,mg/100 g,,836.0,mg/100g
1750295,506,0438,"Beef, brisket, posterior part, raw",10035,,Pentadecanoic acid,Compound,157.0,mg/100 g,Fatty acids and conjugates,157.0,mg/100g
1750296,506,0438,"Beef, brisket, posterior part, raw",11682,,Hexadecanoic acid,Compound,7030.0,mg/100 g,,7030.0,mg/100g
1750297,506,0438,"Beef, brisket, posterior part, raw",4677,,Heptadecanoic acid,Compound,314.0,mg/100 g,Fatty acids and conjugates,314.0,mg/100g
1750298,506,0438,"Beef, brisket, posterior part, raw",2942,,Octadecanoic acid,Compound,3400.0,mg/100 g,,3400.0,mg/100g
1750299,506,0438,"Beef, brisket, posterior part, raw",2928,,Eicosanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750300,506,0438,"Beef, brisket, posterior part, raw",21973,,Behenic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750301,506,0438,"Beef, brisket, posterior part, raw",21981,,Tetracosanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750302,506,0438,"Beef, brisket, posterior part, raw",12636,,Myristoleic acid,Compound,392.0,mg/100 g,Fatty acids and conjugates,392.0,mg/100g
1750303,506,0438,"Beef, brisket, posterior part, raw",11678,,Palmitoleic acid,Compound,1650.0,mg/100 g,,1650.0,mg/100g
1750304,506,0438,"Beef, brisket, posterior part, raw",12861,,Oleic acid,Compound,11000.0,mg/100 g,,11000.0,mg/100g
1750305,506,0438,"Beef, brisket, posterior part, raw",2953,,Vaccenic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750306,506,0438,"Beef, brisket, posterior part, raw",3772,,Gadoleic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750307,506,0438,"Beef, brisket, posterior part, raw",4288,,Erucic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750308,506,0438,"Beef, brisket, posterior part, raw",3006,,Cetoleic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750309,506,0438,"Beef, brisket, posterior part, raw",6288,,alpha-Linoleic acid,Compound,523.0,mg/100 g,,523.0,mg/100g
1750310,506,0438,"Beef, brisket, posterior part, raw",12465,,alpha-Linolenic acid,Compound,340.0,mg/100 g,,340.0,mg/100g
1750311,506,0438,"Beef, brisket, posterior part, raw",2943,,Stearidonic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750312,506,0438,"Beef, brisket, posterior part, raw",11875,,Arachidonic acid,Compound,261.0,mg/100 g,Fatty acids and conjugates,261.0,mg/100g
1750313,506,0438,"Beef, brisket, posterior part, raw",3103,,Eicosapentaenoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750314,506,0438,"Beef, brisket, posterior part, raw",21989,,"7Z,10Z,13Z,16Z,19Z-Docosapentaenoic acid",Compound,0.0,mg/100 g,,0.0,mg/100g
1750315,506,0438,"Beef, brisket, posterior part, raw",3004,,Doconexent,Compound,0.0,mg/100 g,,0.0,mg/100g
1750316,506,0438,"Beef, brisket, posterior part, raw",13272,,Cholesterol,Compound,73000.0,mg/100 g,Cholestane steroids,73000.0,mg/100g
1750317,506,0438,"Beef, brisket, posterior part, raw",12126,,(±)-erythro-Isoleucine,Compound,820.0,mg/100 g,"Amino acids, peptides, and analogues",820.0,mg/100g
1750318,506,0438,"Beef, brisket, posterior part, raw",1946,,L-Leucine,Compound,1300.0,mg/100 g,"Amino acids, peptides, and analogues",1300.0,mg/100g
1750319,506,0438,"Beef, brisket, posterior part, raw",12890,,epsilon-Polylysine,Compound,1400.0,mg/100 g,,1400.0,mg/100g
1750320,506,0438,"Beef, brisket, posterior part, raw",12686,,L-Methionine,Compound,410.0,mg/100 g,"Amino acids, peptides, and analogues",410.0,mg/100g
1750321,506,0438,"Beef, brisket, posterior part, raw",12566,,L-Cystine,Compound,120.0,mg/100 g,"Amino acids, peptides, and analogues",120.0,mg/100g
1750322,506,0438,"Beef, brisket, posterior part, raw",14708,,L-Phenylalanine,Compound,650.0,mg/100 g,,650.0,mg/100g
1750323,506,0438,"Beef, brisket, posterior part, raw",446,,L-Tyrosine,Compound,540.0,mg/100 g,,540.0,mg/100g
1750324,506,0438,"Beef, brisket, posterior part, raw",12002,,L-Threonine,Compound,710.0,mg/100 g,Fatty acids and conjugates,710.0,mg/100g
1750325,506,0438,"Beef, brisket, posterior part, raw",2251,,(±)-Tryptophan,Compound,190.0,mg/100 g,Indolyl carboxylic acids and derivatives,190.0,mg/100g
1750326,506,0438,"Beef, brisket, posterior part, raw",465,,L-Valine,Compound,870.0,mg/100 g,,870.0,mg/100g
1750327,506,0438,"Beef, brisket, posterior part, raw",2257,,Arginine,Compound,1000.0,mg/100 g,"Amino acids, peptides, and analogues",1000.0,mg/100g
1750328,506,0438,"Beef, brisket, posterior part, raw",11859,,L-Histidine,Compound,570.0,mg/100 g,"Amino acids, peptides, and analogues",570.0,mg/100g
1750329,506,0438,"Beef, brisket, posterior part, raw",556,,L-Alanine,Compound,980.0,mg/100 g,"Amino acids, peptides, and analogues",980.0,mg/100g
1750330,506,0438,"Beef, brisket, posterior part, raw",24096,,D-Aspartic acid,Compound,1500.0,mg/100 g,,1500.0,mg/100g
1750331,506,0438,"Beef, brisket, posterior part, raw",16357,,(E)-2-Phenyl-2-butenal,Compound,2400.0,mg/100 g,Phenylacetaldehydes,2400.0,mg/100g
1750332,506,0438,"Beef, brisket, posterior part, raw",484,,Glycine,Compound,930.0,mg/100 g,"Amino acids, peptides, and analogues",930.0,mg/100g
1750333,506,0438,"Beef, brisket, posterior part, raw",570,,L-Proline,Compound,760.0,mg/100 g,"Amino acids, peptides, and analogues",760.0,mg/100g
1750334,506,0438,"Beef, brisket, posterior part, raw",12742,,L-Serine,Compound,680.0,mg/100 g,"Amino acids, peptides, and analogues",680.0,mg/100g
1750335,506,0438,"Beef, brisket, posterior part, raw",2935,,Nervonic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750336,506,0438,"Beef, brisket, posterior part, raw",21939,,25-Hydroxycholecalciferol,Compound,0.0,mg/100 g,Triterpenoids,0.0,mg/100g
1750338,506,0426,"Beef, T-bone steak, raw",38,,Energy,Nutrient,878.0,mg/100 g,,878.0,mg/100g
1750339,506,0426,"Beef, T-bone steak, raw",2,,Proteins,Nutrient,20300.0,mg/100 g,,20300.0,mg/100g
1750340,506,0426,"Beef, T-bone steak, raw",13401,,Nitrogen,Compound,3200.0,mg/100 g,,3200.0,mg/100g
1750341,506,0426,"Beef, T-bone steak, raw",1,,Fat,Nutrient,14400.0,mg/100 g,,14400.0,mg/100g
1750342,506,0426,"Beef, T-bone steak, raw",4,,Fatty acids,Nutrient,6100.0,mg/100 g,,6100.0,mg/100g
1750343,506,0426,"Beef, T-bone steak, raw",4,,Fatty acids,Nutrient,6900.0,mg/100 g,,6900.0,mg/100g
1750344,506,0426,"Beef, T-bone steak, raw",4,,Fatty acids,Nutrient,600.0,mg/100 g,,600.0,mg/100g
1750345,506,0426,"Beef, T-bone steak, raw",3,,Carbohydrate,Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750346,506,0426,"Beef, T-bone steak, raw",3,,Carbohydrate,Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750347,506,0426,"Beef, T-bone steak, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750348,506,0426,"Beef, T-bone steak, raw",5,,Fiber (dietary),Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750349,506,0426,"Beef, T-bone steak, raw",4858,,,Compound,0.0,mg/100 g,,0.0,mg/100g
1750350,506,0426,"Beef, T-bone steak, raw",39,,Ash,Nutrient,1000.0,mg/100 g,,1000.0,mg/100g
1750351,506,0426,"Beef, T-bone steak, raw",13393,,,Compound,64300.0,mg/100 g,,64300.0,mg/100g
1750352,506,0426,"Beef, T-bone steak, raw",13831,,Retinol,Compound,0.015,mg/100 g,Retinoids,0.015,mg/100g
1750353,506,0426,"Beef, T-bone steak, raw",13831,,Retinol,Compound,0.015,mg/100 g,Retinoids,0.015,mg/100g
1750354,506,0426,"Beef, T-bone steak, raw",14616,,beta-Carotene,Compound,0.0,mg/100 g,,0.0,mg/100g
1750355,506,0426,"Beef, T-bone steak, raw",21950,,"24,25-Dihydroxyvitamin D3",Compound,0.0006,mg/100 g,,0.0006,mg/100g
1750356,506,0426,"Beef, T-bone steak, raw",12735,,Vitamin D3,Compound,0.0,mg/100 g,,0.0,mg/100g
1750357,506,0426,"Beef, T-bone steak, raw",12814,,Ergocalciferol,Compound,0.0,mg/100 g,Triterpenoids,0.0,mg/100g
1750358,506,0426,"Beef, T-bone steak, raw",565,,alpha-Tocopherol,Compound,0.458,mg/100 g,Quinone and hydroquinone lipids,0.458,mg/100g
1750359,506,0426,"Beef, T-bone steak, raw",565,,alpha-Tocopherol,Compound,0.458,mg/100 g,Quinone and hydroquinone lipids,0.458,mg/100g
1750360,506,0426,"Beef, T-bone steak, raw",12360,,Phytomenadione,Compound,0.0,mg/100 g,Quinone and hydroquinone lipids,0.0,mg/100g
1750361,506,0426,"Beef, T-bone steak, raw",8425,,Thiamine,Compound,0.056,mg/100 g,,0.056,mg/100g
1750362,506,0426,"Beef, T-bone steak, raw",12163,,Riboflavine,Compound,0.2,mg/100 g,Alloxazines and isoalloxazines,0.2,mg/100g
1750363,506,0426,"Beef, T-bone steak, raw",1014,,Nicotinic acid,Compound,9.53,mg/100 g,Pyridinecarboxylic acids and derivatives,9.53,mg/100g
1750364,506,0426,"Beef, T-bone steak, raw",1014,,Nicotinic acid,Compound,5.7,mg/100 g,Pyridinecarboxylic acids and derivatives,5.7,mg/100g
1750365,506,0426,"Beef, T-bone steak, raw",2251,,(±)-Tryptophan,Compound,3.83,mg/100 g,Indolyl carboxylic acids and derivatives,3.83,mg/100g
1750366,506,0426,"Beef, T-bone steak, raw",574,,Pyridoxine,Compound,0.45,mg/100 g,Pyridoxines,0.45,mg/100g
1750367,506,0426,"Beef, T-bone steak, raw",11820,,(R)-Pantothenic acid,Compound,0.7,mg/100 g,,0.7,mg/100g
1750368,506,0426,"Beef, T-bone steak, raw",14513,,Biotin,Compound,0.0,mg/100 g,,0.0,mg/100g
1750369,506,0426,"Beef, T-bone steak, raw",14507,,Folic acid,Compound,0.006,mg/100 g,,0.006,mg/100g
1750370,506,0426,"Beef, T-bone steak, raw",23049,,Cobalamin,Compound,0.0014,mg/100 g,,0.0014,mg/100g
1750371,506,0426,"Beef, T-bone steak, raw",1224,,L-Ascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750372,506,0426,"Beef, T-bone steak, raw",1224,,L-Ascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750373,506,0426,"Beef, T-bone steak, raw",21468,,L-Dehydroascorbic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750374,506,0426,"Beef, T-bone steak, raw",3524,,Sodium,Compound,62.0,mg/100 g,,62.0,mg/100g
1750375,506,0426,"Beef, T-bone steak, raw",3522,,Potassium,Compound,310.0,mg/100 g,,310.0,mg/100g
1750376,506,0426,"Beef, T-bone steak, raw",3514,,Calcium,Compound,5.0,mg/100 g,,5.0,mg/100g
1750377,506,0426,"Beef, T-bone steak, raw",3519,,Magnesium,Compound,21.0,mg/100 g,,21.0,mg/100g
1750378,506,0426,"Beef, T-bone steak, raw",2520,,(R)-Oxypeucedanin,Compound,170.0,mg/100 g,,170.0,mg/100g
1750379,506,0426,"Beef, T-bone steak, raw",16258,,Iron,Compound,1.9,mg/100 g,,1.9,mg/100g
1750380,506,0426,"Beef, T-bone steak, raw",3583,,Copper,Compound,0.07,mg/100 g,,0.07,mg/100g
1750381,506,0426,"Beef, T-bone steak, raw",3730,,Zinc,Compound,4.3,mg/100 g,,4.3,mg/100g
1750382,506,0426,"Beef, T-bone steak, raw",3636,,Iodine,Compound,0.001,mg/100 g,,0.001,mg/100g
1750383,506,0426,"Beef, T-bone steak, raw",3637,,Manganese,Compound,0.011,mg/100 g,,0.011,mg/100g
1750384,506,0426,"Beef, T-bone steak, raw",3517,,Chromium,Compound,0.004,mg/100 g,,0.004,mg/100g
1750385,506,0426,"Beef, T-bone steak, raw",13403,,Selenium,Compound,0.0065,mg/100 g,,0.0065,mg/100g
1750386,506,0426,"Beef, T-bone steak, raw",13447,,Nickel,Compound,0.0007,mg/100 g,,0.0007,mg/100g
1750387,506,0426,"Beef, T-bone steak, raw",12531,,D-Fructose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750388,506,0426,"Beef, T-bone steak, raw",12533,,D-Glucose,Compound,0.0,mg/100 g,Monosaccharides,0.0,mg/100g
1750389,506,0426,"Beef, T-bone steak, raw",21947,,beta-Lactose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750390,506,0426,"Beef, T-bone steak, raw",16140,,Maltodextrin,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750391,506,0426,"Beef, T-bone steak, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750392,506,0426,"Beef, T-bone steak, raw",1131,,Sucrose,Compound,0.0,mg/100 g,Glycosyl compounds,0.0,mg/100g
1750393,506,0426,"Beef, T-bone steak, raw",10326,,"Starch, pregelatinized",Compound,0.0,mg/100 g,,0.0,mg/100g
1750394,506,0426,"Beef, T-bone steak, raw",5,,Fiber (dietary),Nutrient,0.0,mg/100 g,,0.0,mg/100g
1750395,506,0426,"Beef, T-bone steak, raw",12065,,Butanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750396,506,0426,"Beef, T-bone steak, raw",13900,,Hexanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750397,506,0426,"Beef, T-bone steak, raw",3337,,Octanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750398,506,0426,"Beef, T-bone steak, raw",3307,,Nonanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750399,506,0426,"Beef, T-bone steak, raw",3011,,Dodecanoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750400,506,0426,"Beef, T-bone steak, raw",2890,,Tetradecanoic acid,Compound,433.0,mg/100 g,,433.0,mg/100g
1750401,506,0426,"Beef, T-bone steak, raw",10035,,Pentadecanoic acid,Compound,81.0,mg/100 g,Fatty acids and conjugates,81.0,mg/100g
1750402,506,0426,"Beef, T-bone steak, raw",11682,,Hexadecanoic acid,Compound,3640.0,mg/100 g,,3640.0,mg/100g
1750403,506,0426,"Beef, T-bone steak, raw",4677,,Heptadecanoic acid,Compound,162.0,mg/100 g,Fatty acids and conjugates,162.0,mg/100g
1750404,506,0426,"Beef, T-bone steak, raw",2942,,Octadecanoic acid,Compound,1760.0,mg/100 g,,1760.0,mg/100g
1750405,506,0426,"Beef, T-bone steak, raw",2928,,Eicosanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750406,506,0426,"Beef, T-bone steak, raw",21973,,Behenic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750407,506,0426,"Beef, T-bone steak, raw",21981,,Tetracosanoic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750408,506,0426,"Beef, T-bone steak, raw",12636,,Myristoleic acid,Compound,203.0,mg/100 g,Fatty acids and conjugates,203.0,mg/100g
1750409,506,0426,"Beef, T-bone steak, raw",11678,,Palmitoleic acid,Compound,853.0,mg/100 g,,853.0,mg/100g
1750410,506,0426,"Beef, T-bone steak, raw",12861,,Oleic acid,Compound,5690.0,mg/100 g,,5690.0,mg/100g
1750411,506,0426,"Beef, T-bone steak, raw",2953,,Vaccenic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750412,506,0426,"Beef, T-bone steak, raw",3772,,Gadoleic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750413,506,0426,"Beef, T-bone steak, raw",4288,,Erucic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
1750414,506,0426,"Beef, T-bone steak, raw",3006,,Cetoleic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750415,506,0426,"Beef, T-bone steak, raw",6288,,alpha-Linoleic acid,Compound,271.0,mg/100 g,,271.0,mg/100g
1750416,506,0426,"Beef, T-bone steak, raw",12465,,alpha-Linolenic acid,Compound,176.0,mg/100 g,,176.0,mg/100g
1750417,506,0426,"Beef, T-bone steak, raw",2943,,Stearidonic acid,Compound,0.0,mg/100 g,,0.0,mg/100g
1750418,506,0426,"Beef, T-bone steak, raw",11875,,Arachidonic acid,Compound,135.0,mg/100 g,Fatty acids and conjugates,135.0,mg/100g
1750419,506,0426,"Beef, T-bone steak, raw",3103,,Eicosapentaenoic acid,Compound,0.0,mg/100 g,Fatty acids and conjugates,0.0,mg/100g
